gauge,year,month,day,tmax,tmin
83589,1994,1,18,33.9,
83589,1994,1,18,,21.0
83589,1994,1,19,34.7,
83589,1994,1,19,,20.6
83589,1994,1,20,31.7,
83589,1994,1,20,,22.1
83589,1994,1,21,33.4,
83589,1994,1,21,,21.0
83589,1994,1,22,31.5,
83589,1994,1,22,,21.0
83589,1994,1,23,28.4,
83589,1994,1,23,,21.0
83589,1994,1,24,32.5,
83589,1994,1,24,,20.4
83589,1994,1,25,33.9,
83589,1994,1,25,,20.9
83589,1994,1,26,33.9,
83589,1994,1,26,,21.1
83589,1994,1,27,32.9,
83589,1994,1,27,,20.2
83589,1994,1,28,33.6,
83589,1994,1,28,,22.4
83589,1994,1,29,32.8,
83589,1994,1,29,,22.1
83589,1994,1,30,33.3,
83589,1994,1,30,,18.6
83589,1994,1,31,33.2,
83589,1994,1,31,,18.9
83589,1994,2,1,32.9,
83589,1994,2,1,,18.6
83589,1994,2,2,33.2,
83589,1994,2,2,,16.8
83589,1994,2,3,33.5,
83589,1994,2,3,,16.6
83589,1994,2,4,33.6,
83589,1994,2,4,,20.9
83589,1994,2,5,33.8,
83589,1994,2,5,,18.9
83589,1994,2,6,33.5,
83589,1994,2,6,,18.1
83589,1994,2,7,33.0,
83589,1994,2,7,,17.4
83589,1994,2,8,34.4,
83589,1994,2,8,,18.7
83589,1994,2,9,33.4,
83589,1994,2,9,,21.3
83589,1994,2,10,34.2,
83589,1994,2,10,,19.3
83589,1994,2,11,34.9,
83589,1994,2,11,,18.1
83589,1994,2,12,33.4,
83589,1994,2,12,,19.7
83589,1994,2,13,35.1,
83589,1994,2,13,,18.1
83589,1994,2,14,36.7,
83589,1994,2,14,,21.0
83589,1994,2,15,34.4,
83589,1994,2,15,,19.8
83589,1994,2,16,33.3,
83589,1994,2,16,,18.2
83589,1994,2,17,35.8,
83589,1994,2,17,,16.9
83589,1994,2,18,35.3,
83589,1994,2,18,,17.7
83589,1994,2,19,34.1,
83589,1994,2,19,,16.1
83589,1994,2,20,34.1,
83589,1994,2,20,,15.8
83589,1994,2,21,33.4,
83589,1994,2,21,,20.8
83589,1994,2,22,30.7,
83589,1994,2,22,,20.0
83589,1994,2,23,31.7,
83589,1994,2,23,,21.2
83589,1994,2,24,31.3,
83589,1994,2,24,,20.9
83589,1994,2,25,32.0,
83589,1994,2,25,,17.8
83589,1994,2,26,35.3,
83589,1994,2,26,,18.6
83589,1994,2,27,34.4,
83589,1994,2,27,,19.2
83589,1994,2,28,36.0,
83589,1994,2,28,,20.4
83589,1994,3,1,33.6,
83589,1994,3,1,,20.5
83589,1994,3,2,31.9,
83589,1994,3,2,,19.4
83589,1994,3,3,25.2,
83589,1994,3,3,,19.8
83589,1994,3,4,24.2,
83589,1994,3,4,,19.5
83589,1994,3,5,22.4,
83589,1994,3,5,,17.4
83589,1994,3,6,22.7,
83589,1994,3,6,,18.1
83589,1994,3,7,24.4,
83589,1994,3,7,,17.8
83589,1994,3,8,31.0,
83589,1994,3,8,,20.1
83589,1994,3,9,28.8,
83589,1994,3,9,,20.9
83589,1994,3,10,30.4,
83589,1994,3,10,,21.0
83589,1994,3,11,30.4,
83589,1994,3,11,,21.1
83589,1994,3,12,31.1,
83589,1994,3,12,,21.2
83589,1994,3,13,28.1,
83589,1994,3,13,,20.4
83589,1994,3,14,28.2,
83589,1994,3,14,,19.5
83589,1994,3,15,30.8,
83589,1994,3,15,,21.1
83589,1994,3,16,31.5,
83589,1994,3,16,,20.8
83589,1994,3,17,31.4,
83589,1994,3,17,,18.4
83589,1994,3,18,32.7,
83589,1994,3,18,,19.7
83589,1994,3,19,32.6,
83589,1994,3,19,,19.8
83589,1994,3,20,25.4,
83589,1994,3,20,,20.6
83589,1994,3,21,33.4,
83589,1994,3,21,,20.3
83589,1994,3,22,25.7,
83589,1994,3,22,,19.8
83589,1994,3,23,31.4,
83589,1994,3,23,,20.8
83589,1994,3,24,31.8,
83589,1994,3,24,,19.9
83589,1994,3,25,32.0,
83589,1994,3,25,,19.7
83589,1994,3,26,32.6,
83589,1994,3,26,,18.1
83589,1994,3,27,33.3,
83589,1994,3,27,,19.7
83589,1994,3,28,,
83589,1994,3,28,,20.1
83589,1994,3,29,26.8,
83589,1994,3,29,,19.6
83589,1994,3,30,30.4,
83589,1994,3,30,,20.3
83589,1994,3,31,31.3,
83589,1994,3,31,,19.1
83589,1994,4,1,31.8,
83589,1994,4,1,,19.3
83589,1994,4,2,30.8,
83589,1994,4,2,,20.3
83589,1994,4,3,28.6,
83589,1994,4,3,,19.8
83589,1994,4,4,31.8,
83589,1994,4,4,,18.9
83589,1994,4,5,29.6,
83589,1994,4,5,,17.5
83589,1994,4,6,31.5,
83589,1994,4,6,,14.4
83589,1994,4,7,31.9,
83589,1994,4,7,,16.4
83589,1994,4,8,30.3,
83589,1994,4,8,,20.4
83589,1994,4,9,24.8,
83589,1994,4,9,,18.2
83589,1994,4,10,27.7,
83589,1994,4,10,,19.4
83589,1994,4,11,27.5,
83589,1994,4,11,,19.8
83589,1994,4,12,31.0,
83589,1994,4,12,,17.7
83589,1994,4,13,30.9,
83589,1994,4,13,,16.2
83589,1994,4,14,30.4,
83589,1994,4,14,,17.3
83589,1994,4,15,27.7,
83589,1994,4,15,,17.8
83589,1994,4,16,27.6,
83589,1994,4,16,,18.4
83589,1994,4,17,29.0,
83589,1994,4,17,,20.5
83589,1994,4,18,32.0,
83589,1994,4,18,,17.3
83589,1994,4,19,34.0,
83589,1994,4,19,,19.9
83589,1994,4,20,29.4,
83589,1994,4,20,,19.7
83589,1994,4,21,30.7,
83589,1994,4,21,,19.1
83589,1994,4,22,30.3,
83589,1994,4,22,,18.5
83589,1994,4,23,30.3,
83589,1994,4,23,,16.3
83589,1994,4,24,29.8,
83589,1994,4,24,,16.8
83589,1994,4,25,28.6,
83589,1994,4,25,,19.8
83589,1994,4,26,28.8,
83589,1994,4,26,,20.0
83589,1994,4,27,30.6,
83589,1994,4,27,,16.9
83589,1994,4,28,31.6,
83589,1994,4,28,,17.2
83589,1994,4,29,29.9,
83589,1994,4,29,,16.0
83589,1994,4,30,28.3,
83589,1994,4,30,,19.6
83589,1994,5,1,27.8,
83589,1994,5,1,,16.5
83589,1994,5,2,27.5,
83589,1994,5,2,,15.2
83589,1994,5,3,28.2,
83589,1994,5,3,,18.1
83589,1994,5,4,31.1,
83589,1994,5,4,,15.0
83589,1994,5,5,30.1,
83589,1994,5,5,,15.2
83589,1994,5,6,30.4,
83589,1994,5,6,,16.1
83589,1994,5,7,29.1,
83589,1994,5,7,,18.1
83589,1994,5,8,28.5,
83589,1994,5,8,,16.8
83589,1994,5,9,28.8,
83589,1994,5,9,,15.4
83589,1994,5,10,30.9,
83589,1994,5,10,,13.4
83589,1994,5,11,29.7,
83589,1994,5,11,,13.4
83589,1994,5,12,29.4,
83589,1994,5,12,,13.2
83589,1994,5,13,28.8,
83589,1994,5,13,,14.7
83589,1994,5,14,26.9,
83589,1994,5,14,,15.3
83589,1994,5,15,29.8,
83589,1994,5,15,,20.1
83589,1994,5,16,28.7,
83589,1994,5,16,,19.8
83589,1994,5,17,30.9,
83589,1994,5,17,,20.6
83589,1994,5,18,30.3,
83589,1994,5,18,,19.4
83589,1994,5,19,30.6,
83589,1994,5,19,,19.1
83589,1994,5,20,29.9,
83589,1994,5,20,,16.8
83589,1994,5,21,29.6,
83589,1994,5,21,,18.9
83589,1994,5,22,26.9,
83589,1994,5,22,,18.7
83589,1994,5,23,27.5,
83589,1994,5,23,,18.9
83589,1994,5,24,28.4,
83589,1994,5,24,,18.6
83589,1994,5,25,31.4,
83589,1994,5,25,,17.5
83589,1994,5,26,31.4,
83589,1994,5,26,,15.6
83589,1994,5,27,29.8,
83589,1994,5,27,,17.7
83589,1994,5,28,27.6,
83589,1994,5,28,,16.4
83589,1994,5,29,31.8,
83589,1994,5,29,,17.0
83589,1994,5,30,28.9,
83589,1994,5,30,,17.4
83589,1994,5,31,23.9,
83589,1994,5,31,,18.1
83589,1994,6,1,24.7,
83589,1994,6,1,,14.5
83589,1994,6,2,29.5,
83589,1994,6,2,,14.3
83589,1994,6,3,30.3,
83589,1994,6,3,,14.8
83589,1994,6,4,29.7,
83589,1994,6,4,,16.4
83589,1994,6,5,29.6,
83589,1994,6,5,,15.2
83589,1994,6,6,28.8,
83589,1994,6,6,,16.9
83589,1994,6,7,29.1,
83589,1994,6,7,,14.7
83589,1994,6,8,29.1,
83589,1994,6,8,,11.6
83589,1994,6,9,28.1,
83589,1994,6,9,,12.9
83589,1994,6,10,,
83589,1994,6,10,,14.1
83589,1994,6,11,25.7,
83589,1994,6,11,,10.8
83589,1994,6,12,26.5,
83589,1994,6,12,,9.8
83589,1994,6,13,24.2,
83589,1994,6,13,,10.2
83589,1994,6,14,17.5,
83589,1994,6,14,,12.8
83589,1994,6,15,26.3,
83589,1994,6,15,,13.9
83589,1994,6,16,29.4,
83589,1994,6,16,,14.3
83589,1994,6,17,27.5,
83589,1994,6,17,,13.0
83589,1994,6,18,26.7,
83589,1994,6,18,,12.3
83589,1994,6,19,16.8,
83589,1994,6,19,,10.2
83589,1994,6,20,28.5,
83589,1994,6,20,,10.1
83589,1994,6,21,28.8,
83589,1994,6,21,,11.0
83589,1994,6,22,30.5,
83589,1994,6,22,,12.6
83589,1994,6,23,28.5,
83589,1994,6,23,,16.3
83589,1994,6,24,21.3,
83589,1994,6,24,,16.4
83589,1994,6,25,29.2,
83589,1994,6,25,,16.0
83589,1994,6,26,26.2,
83589,1994,6,26,,12.3
83589,1994,6,27,19.7,
83589,1994,6,27,,7.2
83589,1994,6,28,25.3,
83589,1994,6,28,,10.1
83589,1994,6,29,25.1,
83589,1994,6,29,,8.9
83589,1994,6,30,17.0,
83589,1994,6,30,,10.5
83589,1994,7,1,22.8,
83589,1994,7,1,,14.4
83589,1994,7,2,27.0,
83589,1994,7,2,,14.6
83589,1994,7,3,27.6,
83589,1994,7,3,,11.3
83589,1994,7,4,25.9,
83589,1994,7,4,,8.7
83589,1994,7,5,26.5,
83589,1994,7,5,,12.9
83589,1994,7,6,26.1,
83589,1994,7,6,,14.5
83589,1994,7,7,22.1,
83589,1994,7,7,,11.5
83589,1994,7,8,30.3,
83589,1994,7,8,,12.7
83589,1994,7,9,27.5,
83589,1994,7,9,,12.1
83589,1994,7,10,20.1,
83589,1994,7,10,,10.0
83589,1994,7,11,21.6,
83589,1994,7,11,,12.3
83589,1994,7,12,24.7,
83589,1994,7,12,,13.3
83589,1994,7,13,23.0,
83589,1994,7,13,,12.8
83589,1994,7,14,25.7,
83589,1994,7,14,,11.7
83589,1994,7,15,28.4,
83589,1994,7,15,,9.3
83589,1994,7,16,27.7,
83589,1994,7,16,,12.6
83589,1994,7,17,28.5,
83589,1994,7,17,,12.7
83589,1994,7,18,27.0,
83589,1994,7,18,,15.1
83589,1994,7,19,28.6,
83589,1994,7,19,,9.4
83589,1994,7,20,29.3,
83589,1994,7,20,,9.3
83589,1994,7,21,28.4,
83589,1994,7,21,,13.8
83589,1994,7,22,27.7,
83589,1994,7,22,,13.3
83589,1994,7,23,30.0,
83589,1994,7,23,,11.7
83589,1994,7,24,29.4,
83589,1994,7,24,,13.4
83589,1994,7,25,28.1,
83589,1994,7,25,,15.3
83589,1994,7,26,27.2,
83589,1994,7,26,,9.3
83589,1994,7,27,27.1,
83589,1994,7,27,,11.7
83589,1994,7,28,26.5,
83589,1994,7,28,,14.8
83589,1994,7,29,27.8,
83589,1994,7,29,,9.9
83589,1994,7,30,28.7,
83589,1994,7,30,,9.3
83589,1994,7,31,28.3,
83589,1994,7,31,,7.7
83589,1994,8,1,27.8,
83589,1994,8,1,,8.5
83589,1994,8,2,28.5,
83589,1994,8,2,,12.0
83589,1994,8,3,30.3,
83589,1994,8,3,,11.4
83589,1994,8,4,29.2,
83589,1994,8,4,,10.0
83589,1994,8,5,24.7,
83589,1994,8,5,,12.7
83589,1994,8,6,25.5,
83589,1994,8,6,,7.0
83589,1994,8,7,26.8,
83589,1994,8,7,,4.7
83589,1994,8,8,27.6,
83589,1994,8,8,,3.5
83589,1994,8,9,28.3,
83589,1994,8,9,,5.3
83589,1994,8,10,29.2,
83589,1994,8,10,,10.2
83589,1994,8,11,29.5,
83589,1994,8,11,,5.2
83589,1994,8,12,25.8,
83589,1994,8,12,,8.3
83589,1994,8,13,26.7,
83589,1994,8,13,,6.5
83589,1994,8,14,27.2,
83589,1994,8,14,,9.1
83589,1994,8,15,27.3,
83589,1994,8,15,,10.0
83589,1994,8,16,29.4,
83589,1994,8,16,,6.3
83589,1994,8,17,29.0,
83589,1994,8,17,,5.9
83589,1994,8,18,26.4,
83589,1994,8,18,,9.7
83589,1994,8,19,21.2,
83589,1994,8,19,,13.6
83589,1994,8,20,27.2,
83589,1994,8,20,,8.9
83589,1994,8,21,29.3,
83589,1994,8,21,,6.7
83589,1994,8,22,30.0,
83589,1994,8,22,,6.1
83589,1994,8,23,34.2,
83589,1994,8,23,,7.5
83589,1994,8,24,34.2,
83589,1994,8,24,,8.5
83589,1994,8,25,26.8,
83589,1994,8,25,,12.7
83589,1994,8,26,32.5,
83589,1994,8,26,,10.8
83589,1994,8,27,33.9,
83589,1994,8,27,,12.0
83589,1994,8,28,26.7,
83589,1994,8,28,,14.1
83589,1994,8,30,22.3,
83589,1994,8,30,,11.7
83589,1994,8,31,31.7,
83589,1994,8,31,,10.5
83589,1994,9,1,27.3,
83589,1994,9,1,,9.6
83589,1994,9,2,30.4,
83589,1994,9,2,,10.4
83589,1994,9,3,30.0,
83589,1994,9,3,,8.7
83589,1994,9,4,29.7,
83589,1994,9,4,,11.3
83589,1994,9,5,30.3,
83589,1994,9,5,,8.3
83589,1994,9,6,31.2,
83589,1994,9,6,,13.8
83589,1994,9,7,30.9,
83589,1994,9,7,,9.1
83589,1994,9,8,32.9,
83589,1994,9,8,,7.8
83589,1994,9,9,31.3,
83589,1994,9,9,,11.0
83589,1994,9,10,25.3,
83589,1994,9,10,,13.7
83589,1994,9,11,26.8,
83589,1994,9,11,,17.3
83589,1994,9,12,31.1,
83589,1994,9,12,,11.3
83589,1994,9,13,30.4,
83589,1994,9,13,,7.5
83589,1994,9,14,32.9,
83589,1994,9,14,,8.6
83589,1994,9,15,34.0,
83589,1994,9,15,,10.3
83589,1994,9,16,35.9,
83589,1994,9,16,,11.4
83589,1994,9,17,29.6,
83589,1994,9,17,,19.7
83589,1994,9,18,30.8,
83589,1994,9,18,,16.5
83589,1994,9,19,26.7,
83589,1994,9,19,,18.4
83589,1994,9,20,31.0,
83589,1994,9,20,,11.9
83589,1994,9,21,32.4,
83589,1994,9,21,,15.0
83589,1994,9,22,33.2,
83589,1994,9,22,,14.4
83589,1994,9,23,33.4,
83589,1994,9,23,,9.8
83589,1994,9,24,28.0,
83589,1994,9,24,,10.0
83589,1994,9,25,33.7,
83589,1994,9,25,,9.7
83589,1994,9,26,35.6,
83589,1994,9,26,,10.3
83589,1994,9,27,29.1,
83589,1994,9,27,,13.2
83589,1994,9,28,24.8,
83589,1994,9,28,,16.8
83589,1994,9,29,27.2,
83589,1994,9,29,,17.1
83589,1994,9,30,30.8,
83589,1994,9,30,,11.2
83589,1994,10,1,35.7,
83589,1994,10,1,,8.1
83589,1994,10,2,37.0,
83589,1994,10,2,,9.3
83589,1994,10,3,39.6,
83589,1994,10,3,,8.9
83589,1994,10,4,36.8,
83589,1994,10,4,,9.1
83589,1994,10,5,30.8,
83589,1994,10,5,,10.7
83589,1994,10,6,30.8,
83589,1994,10,6,,20.6
83589,1994,10,7,26.5,
83589,1994,10,7,,17.1
83589,1994,10,8,29.8,
83589,1994,10,8,,17.0
83589,1994,10,9,30.3,
83589,1994,10,9,,19.3
83589,1994,10,10,35.1,
83589,1994,10,10,,18.5
83589,1994,10,11,36.3,
83589,1994,10,11,,14.4
83589,1994,10,12,30.0,
83589,1994,10,12,,21.9
83589,1994,10,13,24.9,
83589,1994,10,13,,19.1
83589,1994,10,14,34.6,
83589,1994,10,14,,14.8
83589,1994,10,15,28.5,
83589,1994,10,15,,16.9
83589,1994,10,16,29.7,
83589,1994,10,16,,18.9
83589,1994,10,17,31.8,
83589,1994,10,17,,16.1
83589,1994,10,18,35.0,
83589,1994,10,18,,15.9
83589,1994,10,19,36.6,
83589,1994,10,19,,17.9
83589,1994,10,20,36.0,
83589,1994,10,20,,17.3
83589,1994,10,21,36.2,
83589,1994,10,21,,19.1
83589,1994,10,22,35.3,
83589,1994,10,22,,19.6
83589,1994,10,23,32.2,
83589,1994,10,23,,20.1
83589,1994,10,24,33.4,
83589,1994,10,24,,20.2
83589,1994,10,25,34.4,
83589,1994,10,25,,13.8
83589,1994,10,26,38.2,
83589,1994,10,26,,20.2
83589,1994,10,27,31.6,
83589,1994,10,27,,21.6
83589,1994,10,28,36.4,
83589,1994,10,28,,17.6
83589,1994,10,29,32.6,
83589,1994,10,29,,22.7
83589,1994,10,30,24.8,
83589,1994,10,30,,19.2
83589,1994,10,31,30.6,
83589,1994,10,31,,17.5
83589,1994,11,1,25.0,
83589,1994,11,1,,20.0
83589,1994,12,1,27.0,
83589,1994,12,1,,19.7
83589,1994,12,2,27.8,
83589,1994,12,2,,19.2
83589,1994,12,3,32.7,
83589,1994,12,3,,17.3
83589,1994,12,4,26.5,
83589,1994,12,4,,19.6
83589,1994,12,5,35.0,
83589,1994,12,5,,16.5
83589,1994,12,6,33.4,
83589,1994,12,6,,18.8
83589,1994,12,7,27.2,
83589,1994,12,7,,21.2
83589,1994,12,8,24.0,
83589,1994,12,8,,20.4
83589,1994,12,9,27.7,
83589,1994,12,9,,19.1
83589,1994,12,10,31.0,
83589,1994,12,10,,20.6
83589,1994,12,11,31.5,
83589,1994,12,11,,19.9
83589,1994,12,12,31.3,
83589,1994,12,12,,16.3
83589,1994,12,13,33.5,
83589,1994,12,13,,16.2
83589,1994,12,14,35.0,
83589,1994,12,14,,14.0
83589,1994,12,15,34.7,
83589,1994,12,15,,19.1
83589,1994,12,16,33.2,
83589,1994,12,16,,20.5
83589,1994,12,17,32.2,
83589,1994,12,17,,20.2
83589,1994,12,18,31.7,
83589,1994,12,18,,21.6
83589,1994,12,19,32.1,
83589,1994,12,19,,20.3
83589,1994,12,20,33.3,
83589,1994,12,20,,20.5
83589,1994,12,21,29.4,
83589,1994,12,21,,21.6
83589,1994,12,22,27.8,
83589,1994,12,22,,21.4
83589,1994,12,23,29.6,
83589,1994,12,23,,21.0
83589,1994,12,24,29.1,
83589,1994,12,24,,20.8
83589,1994,12,25,29.5,
83589,1994,12,25,,20.5
83589,1994,12,26,33.2,
83589,1994,12,26,,20.3
83589,1994,12,27,34.8,
83589,1994,12,27,,20.1
83589,1994,12,28,33.8,
83589,1994,12,28,,19.3
83589,1994,12,29,32.3,
83589,1994,12,29,,18.8
83589,1994,12,30,33.0,
83589,1994,12,30,,18.4
83589,1994,12,31,33.0,
83589,1994,12,31,,17.2
83589,1995,1,1,33.5,
83589,1995,1,1,,19.2
83589,1995,1,2,32.7,
83589,1995,1,2,,19.3
83589,1995,1,3,25.4,
83589,1995,1,3,,19.4
83589,1995,1,4,31.3,
83589,1995,1,4,,20.4
83589,1995,1,5,32.1,
83589,1995,1,5,,20.2
83589,1995,1,6,33.7,
83589,1995,1,6,,20.0
83589,1995,1,7,35.5,
83589,1995,1,7,,18.2
83589,1995,1,8,37.3,
83589,1995,1,8,,18.2
83589,1995,1,9,35.7,
83589,1995,1,9,,17.5
83589,1995,1,10,36.3,
83589,1995,1,10,,17.4
83589,1995,1,11,36.6,
83589,1995,1,11,,17.2
83589,1995,1,12,33.9,
83589,1995,1,12,,18.7
83589,1995,1,13,32.7,
83589,1995,1,13,,19.4
83589,1995,1,14,33.7,
83589,1995,1,14,,15.1
83589,1995,1,15,35.7,
83589,1995,1,15,,15.2
83589,1995,1,16,35.9,
83589,1995,1,16,,16.9
83589,1995,1,17,37.9,
83589,1995,1,17,,15.4
83589,1995,1,18,37.5,
83589,1995,1,18,,17.0
83589,1995,1,19,36.5,
83589,1995,1,19,,18.6
83589,1995,1,20,35.8,
83589,1995,1,20,,18.2
83589,1995,1,21,35.9,
83589,1995,1,21,,19.4
83589,1995,1,22,25.9,
83589,1995,1,22,,19.9
83589,1995,1,23,34.1,
83589,1995,1,23,,19.0
83589,1995,1,24,33.3,
83589,1995,1,24,,19.9
83589,1995,1,25,33.5,
83589,1995,1,25,,20.8
83589,1995,1,26,34.8,
83589,1995,1,26,,20.4
83589,1995,1,27,35.6,
83589,1995,1,27,,20.6
83589,1995,1,28,35.3,
83589,1995,1,28,,20.7
83589,1995,1,29,35.2,
83589,1995,1,29,,20.0
83589,1995,1,30,32.1,
83589,1995,1,30,,20.4
83589,1995,1,31,28.6,
83589,1995,1,31,,20.0
83589,1995,2,1,31.8,
83589,1995,2,1,,19.9
83589,1995,2,2,31.8,
83589,1995,2,2,,19.7
83589,1995,2,3,31.0,
83589,1995,2,3,,19.8
83589,1995,2,4,32.9,
83589,1995,2,4,,21.0
83589,1995,2,5,26.0,
83589,1995,2,5,,19.0
83589,1995,2,6,32.6,
83589,1995,2,6,,16.4
83589,1995,2,7,28.8,
83589,1995,2,7,,19.8
83589,1995,2,8,27.0,
83589,1995,2,8,,19.9
83589,1995,2,9,28.9,
83589,1995,2,9,,18.8
83589,1995,2,10,29.3,
83589,1995,2,10,,19.9
83589,1995,2,11,30.4,
83589,1995,2,11,,19.9
83589,1995,2,12,31.6,
83589,1995,2,12,,20.8
83589,1995,2,13,31.6,
83589,1995,2,13,,19.3
83589,1995,2,14,33.0,
83589,1995,2,14,,20.8
83589,1995,2,15,32.7,
83589,1995,2,15,,21.4
83589,1995,2,16,34.8,
83589,1995,2,16,,18.9
83589,1995,2,17,33.4,
83589,1995,2,17,,20.1
83589,1995,2,18,33.2,
83589,1995,2,18,,20.2
83589,1995,2,19,33.3,
83589,1995,2,19,,20.6
83589,1995,2,20,33.1,
83589,1995,2,20,,19.7
83589,1995,2,21,31.9,
83589,1995,2,21,,18.8
83589,1995,2,22,33.1,
83589,1995,2,22,,16.7
83589,1995,2,23,34.0,
83589,1995,2,23,,16.8
83589,1995,2,24,34.4,
83589,1995,2,24,,16.9
83589,1995,2,25,34.2,
83589,1995,2,25,,18.4
83589,1995,2,26,34.2,
83589,1995,2,26,,16.3
83589,1995,2,27,33.3,
83589,1995,2,27,,17.4
83589,1995,2,28,33.5,
83589,1995,2,28,,17.5
83589,1995,3,1,33.8,
83589,1995,3,1,,16.9
83589,1995,3,2,34.5,
83589,1995,3,2,,16.6
83589,1995,3,3,34.6,
83589,1995,3,3,,20.1
83589,1995,3,4,32.9,
83589,1995,3,4,,19.3
83589,1995,3,5,34.2,
83589,1995,3,5,,19.7
83589,1995,3,6,32.4,
83589,1995,3,6,,20.1
83589,1995,3,7,32.2,
83589,1995,3,7,,21.2
83589,1995,3,8,32.6,
83589,1995,3,8,,20.9
83589,1995,3,9,33.8,
83589,1995,3,9,,16.5
83589,1995,3,10,32.5,
83589,1995,3,10,,16.1
83589,1995,3,11,32.6,
83589,1995,3,11,,20.4
83589,1995,3,12,32.8,
83589,1995,3,12,,15.8
83589,1995,3,13,33.6,
83589,1995,3,13,,15.9
83589,1995,3,14,27.7,
83589,1995,3,14,,17.2
83589,1995,3,15,27.3,
83589,1995,3,15,,17.8
83589,1995,3,16,31.6,
83589,1995,3,16,,17.3
83589,1995,3,17,33.6,
83589,1995,3,17,,18.8
83589,1995,3,18,31.6,
83589,1995,3,18,,19.3
83589,1995,3,19,30.1,
83589,1995,3,19,,17.9
83589,1995,3,20,31.3,
83589,1995,3,20,,16.8
83589,1995,3,21,31.4,
83589,1995,3,21,,16.1
83589,1995,3,22,31.2,
83589,1995,3,22,,19.3
83589,1995,3,23,29.2,
83589,1995,3,23,,19.1
83589,1995,3,24,30.0,
83589,1995,3,24,,20.5
83589,1995,3,25,32.4,
83589,1995,3,25,,19.4
83589,1995,3,26,27.4,
83589,1995,3,26,,20.3
83589,1995,3,27,25.0,
83589,1995,3,27,,20.4
83589,1995,3,28,31.4,
83589,1995,3,28,,20.0
83589,1995,3,29,32.6,
83589,1995,3,29,,19.5
83589,1995,3,30,34.2,
83589,1995,3,30,,21.4
83589,1995,3,31,32.2,
83589,1995,3,31,,21.4
83589,1995,4,1,32.0,
83589,1995,4,1,,21.1
83589,1995,4,2,34.2,
83589,1995,4,2,,20.7
83589,1995,4,3,33.6,
83589,1995,4,3,,19.2
83589,1995,4,4,29.4,
83589,1995,4,4,,20.5
83589,1995,4,5,28.3,
83589,1995,4,5,,20.3
83589,1995,4,6,29.6,
83589,1995,4,6,,20.0
83589,1995,4,7,27.3,
83589,1995,4,7,,18.0
83589,1995,4,8,28.0,
83589,1995,4,8,,18.7
83589,1995,4,9,30.4,
83589,1995,4,9,,19.6
83589,1995,4,10,30.0,
83589,1995,4,10,,18.4
83589,1995,4,11,30.7,
83589,1995,4,11,,19.5
83589,1995,4,12,31.7,
83589,1995,4,12,,20.1
83589,1995,4,13,32.8,
83589,1995,4,13,,19.8
83589,1995,4,14,24.4,
83589,1995,4,14,,18.6
83589,1995,4,15,29.5,
83589,1995,4,15,,17.5
83589,1995,4,16,30.4,
83589,1995,4,16,,18.8
83589,1995,4,17,31.0,
83589,1995,4,17,,19.1
83589,1995,4,18,30.4,
83589,1995,4,18,,15.7
83589,1995,4,19,32.0,
83589,1995,4,19,,16.3
83589,1995,4,20,23.2,
83589,1995,4,20,,16.7
83589,1995,4,21,31.4,
83589,1995,4,21,,18.1
83589,1995,4,22,32.0,
83589,1995,4,22,,21.0
83589,1995,4,23,30.4,
83589,1995,4,23,,21.6
83589,1995,4,24,32.3,
83589,1995,4,24,,21.9
83589,1995,4,25,32.4,
83589,1995,4,25,,21.8
83589,1995,4,26,28.4,
83589,1995,4,26,,18.8
83589,1995,4,27,28.8,
83589,1995,4,27,,19.3
83589,1995,4,28,27.1,
83589,1995,4,28,,
83589,1995,4,29,31.2,
83589,1995,4,29,,17.5
83589,1995,4,30,30.8,
83589,1995,4,30,,18.0
83589,1995,5,1,31.9,
83589,1995,5,1,,17.3
83589,1995,5,2,32.9,
83589,1995,5,2,,17.1
83589,1995,5,3,32.4,
83589,1995,5,3,,17.1
83589,1995,5,4,30.6,
83589,1995,5,4,,17.6
83589,1995,5,5,,
83589,1995,5,5,,18.8
83589,1995,5,6,,
83589,1995,5,6,,18.7
83589,1995,5,7,26.8,
83589,1995,5,7,,19.8
83589,1995,5,8,29.9,
83589,1995,5,8,,21.3
83589,1995,5,9,31.1,
83589,1995,5,9,,20.7
83589,1995,5,10,29.9,
83589,1995,5,10,,22.2
83589,1995,5,11,29.0,
83589,1995,5,11,,21.2
83589,1995,5,12,26.5,
83589,1995,5,12,,22.2
83589,1995,5,13,26.7,
83589,1995,5,13,,21.8
83589,1995,5,14,26.1,
83589,1995,5,14,,21.5
83589,1995,5,15,29.8,
83589,1995,5,15,,19.9
83589,1995,5,16,29.1,
83589,1995,5,16,,19.7
83589,1995,5,17,30.3,
83589,1995,5,17,,19.9
83589,1995,5,18,32.1,
83589,1995,5,18,,17.8
83589,1995,5,19,32.1,
83589,1995,5,19,,19.7
83589,1995,5,20,30.4,
83589,1995,5,20,,19.1
83589,1995,5,21,28.5,
83589,1995,5,21,,20.9
83589,1995,5,22,30.7,
83589,1995,5,22,,21.7
83589,1995,5,23,27.5,
83589,1995,5,23,,20.6
83589,1995,5,24,28.5,
83589,1995,5,24,,19.6
83589,1995,5,25,28.4,
83589,1995,5,25,,18.3
83589,1995,5,26,28.2,
83589,1995,5,26,,18.6
83589,1995,5,27,22.1,
83589,1995,5,27,,18.1
83589,1995,5,28,26.3,
83589,1995,5,28,,14.8
83589,1995,5,29,27.4,
