,days_over,return_period
9429,0.0,1
9430,1.0,3
9431,0.0,1
9432,1.0,3
9433,0.0,1
9434,1.0,3
9435,0.0,1
9436,0.0,1
9437,0.0,1
9438,2.0,6
9439,0.0,1
9440,3.0,12
9441,0.0,1
9442,2.0,6
9443,0.0,1
9444,0.0,1
9445,0.0,1
9446,3.0,12
9447,2.0,6
9448,5.0,33
9449,0.0,1
9450,0.0,1
9451,0.0,1
9452,0.0,1
9453,1.0,3
9454,0.0,1
9455,0.0,1
9456,0.0,1
9457,0.0,1
9458,1.0,3
9459,0.0,1
9460,0.0,1
9461,0.0,1
9462,0.0,1
9463,0.0,1
9464,0.0,1
9465,0.0,1
9466,2.0,6
9467,1.0,3
9468,7.0,75
9469,0.0,1
9470,2.0,6
9471,0.0,1
9472,0.0,1
9473,0.0,1
9474,0.0,1
9475,0.0,1
9476,0.0,1
9477,0.0,1
9478,1.0,3
9479,2.0,6
9480,0.0,1
9481,0.0,1
9482,0.0,1
9483,0.0,1
9484,2.0,6
9485,0.0,1
9486,0.0,1
9487,0.0,1
9488,0.0,1
9489,0.0,1
9490,0.0,1
9491,0.0,1
9492,0.0,1
9493,1.0,3
9494,0.0,1
9495,0.0,1
9496,0.0,1
9497,0.0,1
9498,0.0,1
9499,0.0,1
9500,0.0,1
9501,1.0,3
9502,0.0,1
9503,0.0,1
9504,0.0,1
9505,0.0,1
9506,0.0,1
9507,0.0,1
9508,0.0,1
9509,0.0,1
9510,0.0,1
9511,0.0,1
9512,0.0,1
9513,1.0,3
9514,1.0,3
9515,1.0,3
9516,2.0,6
9517,0.0,1
9518,0.0,1
9519,0.0,1
9520,2.0,6
9521,2.0,6
9522,2.0,6
9523,2.0,6
9524,0.0,1
9525,2.0,6
9526,0.0,1
9527,0.0,1
9528,0.0,1
9529,0.0,1
9530,2.0,6
9531,1.0,3
9532,0.0,1
9533,2.0,6
9534,0.0,1
9535,0.0,1
9536,0.0,1
9537,0.0,1
9538,11.0,285
9539,2.0,6
9540,0.0,1
9541,0.0,1
9542,0.0,1
9543,1.0,3
9544,0.0,1
9545,0.0,1
9546,0.0,1
9547,1.0,3
9548,1.0,3
9549,1.0,3
9550,0.0,1
9551,0.0,1
9552,0.0,1
9553,3.0,12
9554,0.0,1
9555,0.0,1
9556,0.0,1
9557,0.0,1
9558,0.0,1
9559,3.0,12
9560,3.0,12
9561,0.0,1
9562,1.0,3
9563,0.0,1
9564,0.0,1
9565,0.0,1
9566,0.0,1
9567,0.0,1
9568,0.0,1
9569,2.0,6
9570,0.0,1
9571,0.0,1
9572,0.0,1
9573,1.0,3
9574,0.0,1
9575,3.0,12
9576,0.0,1
9577,0.0,1
9578,0.0,1
9579,0.0,1
9580,0.0,1
9581,0.0,1
9582,0.0,1
9583,1.0,3
9584,0.0,1
9585,0.0,1
9586,0.0,1
9587,1.0,3
9588,0.0,1
9589,0.0,1
9590,3.0,12
9591,0.0,1
9592,0.0,1
9593,2.0,6
9594,1.0,3
9595,0.0,1
9596,0.0,1
9597,1.0,3
9598,0.0,1
9599,4.0,21
9600,0.0,1
9601,0.0,1
9602,0.0,1
9603,0.0,1
9604,0.0,1
9605,0.0,1
9606,0.0,1
9607,0.0,1
9608,0.0,1
9609,0.0,1
9610,0.0,1
9611,0.0,1
9612,0.0,1
9613,2.0,6
9614,2.0,6
9615,0.0,1
9616,1.0,3
9617,0.0,1
9618,9.0,147
9619,0.0,1
9620,0.0,1
9621,0.0,1
9622,0.0,1
9623,0.0,1
9624,4.0,21
9625,2.0,6
9626,0.0,1
9627,0.0,1
9628,0.0,1
9629,0.0,1
9630,0.0,1
9631,0.0,1
9632,0.0,1
9633,0.0,1
9634,0.0,1
9635,0.0,1
9636,0.0,1
9637,0.0,1
9638,0.0,1
9639,0.0,1
9640,0.0,1
9641,1.0,3
9642,0.0,1
9643,0.0,1
9644,1.0,3
9645,0.0,1
9646,5.0,33
9647,3.0,12
9648,0.0,1
9649,0.0,1
9650,2.0,6
9651,0.0,1
9652,0.0,1
9653,0.0,1
9654,0.0,1
9655,0.0,1
9656,0.0,1
9657,3.0,12
9658,0.0,1
9659,0.0,1
9660,0.0,1
9661,0.0,1
9662,0.0,1
9663,1.0,3
9664,1.0,3
9665,0.0,1
9666,0.0,1
9667,0.0,1
9668,1.0,3
9669,0.0,1
9670,0.0,1
9671,0.0,1
9672,0.0,1
9673,0.0,1
9674,2.0,6
9675,0.0,1
9676,0.0,1
9677,0.0,1
9678,0.0,1
9679,0.0,1
9680,0.0,1
9681,1.0,3
9682,1.0,3
9683,0.0,1
9684,3.0,12
9685,0.0,1
9686,0.0,1
9687,0.0,1
9688,0.0,1
9689,0.0,1
9690,2.0,6
9691,0.0,1
9692,0.0,1
9693,0.0,1
9694,0.0,1
9695,3.0,12
9696,3.0,12
9697,1.0,3
9698,0.0,1
9699,0.0,1
9700,0.0,1
9701,0.0,1
9702,0.0,1
9703,1.0,3
9704,0.0,1
9705,0.0,1
9706,0.0,1
9707,6.0,52
9708,0.0,1
9709,0.0,1
9710,0.0,1
9711,0.0,1
9712,2.0,6
9713,0.0,1
9714,1.0,3
9715,0.0,1
9716,4.0,21
9717,0.0,1
9718,0.0,1
9719,0.0,1
9720,1.0,3
9721,4.0,21
9722,0.0,1
9723,0.0,1
9724,2.0,6
9725,0.0,1
9726,0.0,1
9727,0.0,1
9728,0.0,1
9729,0.0,1
9730,2.0,6
9731,0.0,1
9732,0.0,1
9733,1.0,3
9734,2.0,6
9735,1.0,3
9736,0.0,1
9737,0.0,1
9738,0.0,1
9739,1.0,3
9740,1.0,3
9741,6.0,52
9742,1.0,3
9743,0.0,1
9744,0.0,1
9745,0.0,1
9746,0.0,1
9747,0.0,1
9748,1.0,3
9749,1.0,3
9750,1.0,3
9751,0.0,1
9752,0.0,1
9753,6.0,52
9754,1.0,3
9755,0.0,1
9756,0.0,1
9757,0.0,1
9758,0.0,1
9759,0.0,1
9760,1.0,3
9761,0.0,1
9762,0.0,1
9763,4.0,21
9764,0.0,1
9765,0.0,1
9766,4.0,21
9767,0.0,1
9768,0.0,1
9769,0.0,1
9770,0.0,1
9771,0.0,1
9772,0.0,1
9773,1.0,3
9774,0.0,1
9775,1.0,3
9776,0.0,1
9777,0.0,1
9778,0.0,1
9779,1.0,3
9780,0.0,1
9781,7.0,75
9782,0.0,1
9783,3.0,12
9784,0.0,1
9785,0.0,1
9786,0.0,1
9787,0.0,1
9788,0.0,1
9789,2.0,6
9790,1.0,3
9791,0.0,1
9792,0.0,1
9793,0.0,1
9794,0.0,1
9795,0.0,1
9796,6.0,52
9797,0.0,1
9798,0.0,1
9799,0.0,1
9800,0.0,1
9801,0.0,1
9802,0.0,1
9803,4.0,21
9804,0.0,1
9805,2.0,6
9806,0.0,1
9807,0.0,1
9808,0.0,1
9809,0.0,1
9810,0.0,1
9811,0.0,1
9812,0.0,1
9813,0.0,1
9814,0.0,1
9815,1.0,3
9816,0.0,1
9817,1.0,3
9818,1.0,3
9819,0.0,1
9820,0.0,1
9821,0.0,1
9822,0.0,1
9823,0.0,1
9824,0.0,1
9825,0.0,1
9826,4.0,21
9827,0.0,1
9828,2.0,6
9829,0.0,1
9830,0.0,1
9831,0.0,1
9832,1.0,3
9833,2.0,6
9834,0.0,1
9835,1.0,3
9836,0.0,1
9837,0.0,1
9838,0.0,1
9839,0.0,1
9840,0.0,1
9841,0.0,1
9842,3.0,12
9843,0.0,1
9844,1.0,3
9845,2.0,6
9846,1.0,3
9847,0.0,1
9848,1.0,3
9849,0.0,1
9850,0.0,1
9851,12.0,476
9852,0.0,1
9853,0.0,1
9854,0.0,1
9855,0.0,1
9856,2.0,6
9857,1.0,3
9858,0.0,1
9859,1.0,3
9860,0.0,1
9861,0.0,1
9862,0.0,1
9863,0.0,1
9864,2.0,6
9865,1.0,3
9866,0.0,1
9867,0.0,1
9868,0.0,1
9869,0.0,1
9870,0.0,1
9871,4.0,21
9872,0.0,1
9873,0.0,1
9874,8.0,108
9875,0.0,1
9876,0.0,1
9877,3.0,12
9878,3.0,12
9879,0.0,1
9880,0.0,1
9881,1.0,3
9882,0.0,1
9883,2.0,6
9884,1.0,3
9885,0.0,1
9886,0.0,1
9887,0.0,1
9888,0.0,1
9889,0.0,1
9890,1.0,3
9891,0.0,1
9892,0.0,1
9893,0.0,1
9894,0.0,1
9895,0.0,1
9896,3.0,12
9897,1.0,3
9898,0.0,1
9899,0.0,1
9900,0.0,1
9901,0.0,1
9902,1.0,3
9903,0.0,1
9904,0.0,1
9905,0.0,1
9906,0.0,1
9907,0.0,1
9908,0.0,1
9909,0.0,1
9910,1.0,3
9911,0.0,1
9912,0.0,1
9913,0.0,1
9914,0.0,1
9915,0.0,1
9916,0.0,1
9917,1.0,3
9918,2.0,6
9919,0.0,1
9920,0.0,1
9921,1.0,3
9922,0.0,1
9923,0.0,1
9924,0.0,1
9925,0.0,1
9926,0.0,1
9927,0.0,1
9928,0.0,1
9929,0.0,1
9930,1.0,3
9931,0.0,1
9932,0.0,1
9933,0.0,1
9934,4.0,21
9935,0.0,1
9936,0.0,1
9937,2.0,6
9938,0.0,1
9939,0.0,1
9940,6.0,52
9941,0.0,1
9942,0.0,1
9943,1.0,3
9944,0.0,1
9945,1.0,3
9946,0.0,1
9947,0.0,1
9948,0.0,1
9949,0.0,1
9950,1.0,3
9951,0.0,1
9952,0.0,1
9953,1.0,3
9954,1.0,3
9955,0.0,1
9956,0.0,1
9957,0.0,1
9958,0.0,1
9959,0.0,1
9960,0.0,1
9961,0.0,1
9962,0.0,1
9963,1.0,3
9964,0.0,1
9965,0.0,1
9966,0.0,1
9967,0.0,1
9968,0.0,1
9969,0.0,1
9970,0.0,1
9971,2.0,6
9972,0.0,1
9973,0.0,1
9974,1.0,3
9975,0.0,1
9976,0.0,1
9977,0.0,1
9978,0.0,1
9979,0.0,1
9980,0.0,1
9981,0.0,1
9982,0.0,1
9983,1.0,3
9984,0.0,1
9985,0.0,1
9986,0.0,1
9987,1.0,3
9988,0.0,1
9989,0.0,1
9990,0.0,1
9991,0.0,1
9992,0.0,1
9993,0.0,1
9994,0.0,1
9995,1.0,3
9996,0.0,1
9997,0.0,1
9998,0.0,1
9999,0.0,1
